date,adm_level,adm_id,PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
1/21/2009,2,25851,LK11,23,27.391304,34.31594,55.130436,105.8,408.3913,672.7406,82.3872,54.269344,60.995502,final
2/1/2009,2,25851,LK11,23,6.6086955,36.82464,41.565216,103.36087,373.82608,573.52606,27.755638,42.972355,65.48125,final
2/11/2009,2,25851,LK11,23,7.6086955,32.84348,41.608696,103.98406,308.47827,485.01883,33.318016,42.766525,63.9727,final
2/21/2009,2,25851,LK11,23,33.695652,27.26087,47.913044,96.928986,234.04346,390.3362,119.94608,51.911674,60.465866,final
3/1/2009,2,25851,LK11,23,88,45.331886,129.30435,105.43623,259.82605,362.9797,184.77353,121.61259,71.967575,final
3/11/2009,2,25851,LK11,23,95.13043,53.27826,216.82608,125.87102,300.30432,352.93768,171.81438,169.49979,85.29539,final
3/21/2009,2,25851,LK11,23,97.26087,59.18551,280.3913,157.79565,383.43475,360.52463,159.3208,175.30646,106.26774,final
4/1/2009,2,25851,LK11,23,128.08696,92.23623,320.47827,204.7,491.34784,413.4971,136.86974,155.2114,118.602455,final
4/11/2009,2,25851,LK11,23,69.04348,96.03333,294.39133,247.45508,552.82605,477.31015,73.28619,118.59192,115.65713,final
4/21/2009,2,25851,LK11,23,23.52174,107.55362,220.65218,295.82318,548.9565,550.5478,25.34058,75.011566,99.713554,final
5/1/2009,2,25851,LK11,23,78.652176,122.91305,171.21739,326.5,620.99994,636.6362,65.39768,53.157585,97.56306,final
5/11/2009,2,25851,LK11,23,143.91304,126.25797,246.08696,356.72464,757.3043,730.0507,113.45067,69.41384,103.70772,final
5/21/2009,2,25851,LK11,23,106.73913,129.65652,329.30435,378.82755,830.34784,832.44635,82.98085,87.09754,99.74941,final
6/1/2009,2,25851,LK11,23,72.13043,110.68986,322.7826,366.60434,814.4783,897.8043,66.670006,88.20742,90.77031,final
6/11/2009,2,25851,LK11,23,145.65218,92.3,324.52173,332.6464,865,936.8261,154.83264,97.593735,92.37374,final
6/21/2009,2,25851,LK11,23,206,88.78551,423.7826,291.77536,973.73914,966.4261,224.98145,144.48053,100.752815,final
7/1/2009,2,25851,LK11,23,48.434784,63.330437,400.08694,244.41594,894.0869,937.52026,78.20056,162.41422,95.391785,final
7/11/2009,2,25851,LK11,23,97.91304,67.96667,352.34784,220.08261,922.9565,909.4536,141.04117,158.76297,101.47661,final
7/21/2009,2,25851,LK11,23,41.782608,58.4942,188.13043,189.7913,941.21735,860.3942,73.68013,99.147354,109.339455,final
8/1/2009,2,25851,LK11,23,24.173914,39.51884,163.86957,165.9797,886.739,777,65.53161,98.765854,114.03313,final
8/11/2009,2,25851,LK11,23,174.60869,60.11594,240.56522,158.12898,917.43475,710.858,275.82907,150.5344,128.85724,final
8/21/2009,2,25851,LK11,23,70.304344,65.79855,269.08694,165.43333,880.99994,647,106.364235,160.81769,135.88957,final
9/1/2009,2,25851,LK11,23,69.08696,91.14783,314,217.06232,877.9565,627.45795,77.05527,143.65337,139.60715,final
9/11/2009,2,25851,LK11,23,88.434784,100.23188,227.82608,257.17825,820.73914,635.38983,88.78943,88.8045,128.9432,final
9/21/2009,2,25851,LK11,23,97.17391,117.72899,254.69565,309.1087,711.913,664.3333,83.251656,82.677,107.10852,final
10/1/2009,2,25851,LK11,23,84.695656,125.18841,270.30435,343.14926,748.1739,726.1913,68.8968,79.07653,103.00641,final
10/11/2009,2,25851,LK11,23,144.69565,161.68985,326.56522,404.60724,794.95654,819.9145,89.8049,80.947105,96.97448,final
10/21/2009,2,25851,LK11,23,111.304344,162.6,340.69565,449.47827,864.4783,924.0203,69.394,76.064285,93.59088,final
11/1/2009,2,25851,LK11,23,177.95653,134.34782,433.95654,458.63766,1018.26086,1018.84924,131.29486,94.676636,99.942535,final
11/11/2009,2,25851,LK11,23,221.21739,120.08985,510.47827,417.0377,1064.8695,1078.8232,180.84393,122.140335,98.71255,final
11/21/2009,2,25851,LK11,23,82.521736,126.68551,481.69565,381.12317,1077.087,1139.7102,66.46269,126.04674,94.52934,final
12/1/2009,2,25851,LK11,23,81.652176,72.156525,385.3913,318.9319,1089.6522,1120.7189,112.307,120.51648,97.24028,final
12/11/2009,2,25851,LK11,23,60.434784,62.05942,224.6087,260.90146,1061.6522,1082.5464,97.577324,86.35105,98.07878,final
12/21/2009,2,25851,LK11,23,46.086956,51.147827,188.17392,185.36377,1010.56525,1015.9652,90.98653,101.476204,99.47109,final
1/1/2010,2,25851,LK11,23,29.73913,39.263767,136.26088,154.1826,955.6087,920.6058,78.482086,88.7414,103.78163,final
1/11/2010,2,25851,LK11,23,67.391304,32.22029,143.21739,123.08261,878.3043,795.7116,194.49419,115.72015,110.31492,final
1/21/2010,2,25851,LK11,23,20.52174,34.31594,117.652176,105.8,787.5217,672.7406,64.91448,110.696915,116.93585,final
2/1/2010,2,25851,LK11,23,24.173914,36.82464,112.08695,103.36087,633.7391,573.52606,69.75294,108.0528,110.408005,final
2/11/2010,2,25851,LK11,23,29.608696,32.84348,74.30435,103.98406,442.13043,485.01883,91.4522,72.76692,91.2476,final
2/21/2010,2,25851,LK11,23,5.826087,27.26087,59.608696,96.928986,365.43478,390.3362,33.55795,63.385986,93.7012,final
3/1/2010,2,25851,LK11,23,8.391304,45.331886,43.826088,105.43623,292.17392,362.9797,26.606005,44.21202,80.75824,final
3/11/2010,2,25851,LK11,23,29.130434,53.27826,43.347824,125.87102,260.86957,352.93768,58.5646,36.94311,74.27817,final
3/21/2010,2,25851,LK11,23,120.13043,59.18551,157.65216,157.79565,334.91302,360.52463,194.95122,99.91186,92.993195,final
4/1/2010,2,25851,LK11,23,112.26087,92.23623,261.52173,204.7,417.43475,413.4971,120.59381,127.09668,100.94091,final
4/11/2010,2,25851,LK11,23,118.652176,96.03333,351.04346,247.45508,468.69568,477.31015,122.387505,141.0324,98.21392,final
4/21/2010,2,25851,LK11,23,276.69565,107.55362,507.6087,295.82318,724.8695,550.5478,250.27686,170.402,131.37836,final
5/1/2010,2,25851,LK11,23,71.347824,122.91305,466.69568,326.5,772.0435,636.6362,59.687286,142.2913,121.10343,final
5/11/2010,2,25851,LK11,23,375.65216,126.25797,723.6956,356.72464,1118.0869,730.0507,290.00308,201.45038,152.79039,final
5/21/2010,2,25851,LK11,23,117.304344,129.65652,564.3043,378.82755,1229.5652,832.44635,90.8269,148.32294,147.42021,final
6/1/2010,2,25851,LK11,23,77.21739,110.68986,570.1739,366.60434,1298.3912,897.8043,71.06707,154.78127,144.3714,final
6/11/2010,2,25851,LK11,23,164.95653,92.3,359.47827,332.6464,1434.2174,936.8261,174.67268,107.94674,152.81137,final
6/21/2010,2,25851,LK11,23,156.17392,88.78551,398.34784,291.77536,1470.261,966.4261,171.85376,135.91016,151.8655,final
7/1/2010,2,25851,LK11,23,134.95653,63.330437,456.08698,244.41594,1492.9565,937.52026,204.82312,184.86668,158.93097,final
7/11/2010,2,25851,LK11,23,148.17392,67.96667,439.30435,220.08261,1522.4783,909.4536,209.92314,197.39612,167.03726,final
7/21/2010,2,25851,LK11,23,18.869566,58.4942,302,189.7913,1264.6522,860.3942,37.5933,157.60457,146.71373,final
8/1/2010,2,25851,LK11,23,8.434783,39.51884,175.47827,165.9797,1201.7391,777,30.177746,105.55538,154.31447,final
8/11/2010,2,25851,LK11,23,112.04348,60.11594,139.34782,158.12898,938.1305,710.858,179.74629,88.48693,131.74828,final
8/21/2010,2,25851,LK11,23,77.82609,65.79855,198.30435,165.43333,898.65216,647,116.98839,119.28673,138.59695,final
9/1/2010,2,25851,LK11,23,60.608696,91.14783,250.47827,217.06232,882.04346,627.45795,68.23732,115.048004,140.25336,final
9/11/2010,2,25851,LK11,23,52.130436,100.23188,190.56522,257.17825,769.2174,635.38983,54.290043,74.59247,120.89783,final
9/21/2010,2,25851,LK11,23,263.26086,117.72899,376,309.1087,876.3043,664.3333,218.57986,121.295586,131.66898,final
10/1/2010,2,25851,LK11,23,246.69565,125.18841,562.0869,343.14926,988.04346,726.1913,193.33183,162.88614,135.81172,final
10/11/2010,2,25851,LK11,23,11.695652,161.68985,521.65216,404.60724,851.5653,819.9145,10.015998,128.57492,103.83686,final
10/21/2010,2,25851,LK11,23,86.478264,162.6,344.86957,449.47827,919.17395,924.0203,54.581303,76.98268,99.47833,final
11/1/2010,2,25851,LK11,23,167.86957,134.34782,266.0435,458.63766,1078.6086,1018.84924,124.05616,58.460194,105.83674,final
11/11/2010,2,25851,LK11,23,152.82608,120.08985,407.17392,417.0377,1119.3914,1078.8232,126.17017,97.66283,103.74305,final
11/21/2010,2,25851,LK11,23,304.65216,126.68551,625.3478,381.12317,1346.2175,1139.7102,235.14519,163.25044,118.040146,final
12/1/2010,2,25851,LK11,23,216.60869,72.156525,674.0869,318.9319,1502.2173,1120.7189,287.21964,209.63881,133.88931,final
12/11/2010,2,25851,LK11,23,24.043478,62.05942,545.3043,260.90146,1474.1304,1082.5464,43.310066,206.95798,136.0062,final
12/21/2010,2,25851,LK11,23,97.391304,51.147827,338.04346,185.36377,1308.2609,1015.9652,182.36021,180.20418,128.62935,final
1/1/2011,2,25851,LK11,23,108.478264,39.263767,229.91306,154.1826,1170.0435,920.6058,256.36832,147.57458,126.948586,final
1/11/2011,2,25851,LK11,23,41.739132,32.22029,247.6087,123.08261,1200.0869,795.7116,125.574326,197.22325,150.50198,final
1/21/2011,2,25851,LK11,23,72.347824,34.31594,222.56522,105.8,1185.9564,672.7406,196.734,205.38376,175.72452,final
2/1/2011,2,25851,LK11,23,174.47826,36.82464,288.56522,103.36087,1192.5652,573.52606,429.12088,270.9144,207.0028,final
2/11/2011,2,25851,LK11,23,44.04348,32.84348,290.86957,103.98406,1083.7826,485.01883,129.5956,271.47964,222.192,final
2/21/2011,2,25851,LK11,23,60.260868,27.26087,278.7826,96.928986,839.3913,390.3362,202.29108,278.41205,213.58813,final
3/1/2011,2,25851,LK11,23,42.739132,45.331886,147.04349,105.43623,665.5217,362.9797,94.84869,137.67537,182.21704,final
3/11/2011,2,25851,LK11,23,53.391304,53.27826,156.3913,125.87102,694.86957,352.93768,100.19398,123.32089,195.52834,final
3/21/2011,2,25851,LK11,23,105.95652,59.18551,202.08694,157.79565,703.43475,360.52463,172.86848,127.20668,193.81314,final
4/1/2011,2,25851,LK11,23,32.826088,92.23623,192.17392,204.7,627.78265,413.4971,38.901226,94.026665,151.2036,final
4/11/2011,2,25851,LK11,23,190.73914,96.03333,329.52173,247.45508,776.78265,477.31015,193.73718,132.50743,162.09126,final
4/21/2011,2,25851,LK11,23,297.21738,107.55362,520.7826,295.82318,1001.6521,550.5478,268.5097,174.78128,181.1999,final
5/1/2011,2,25851,LK11,23,62.217392,122.91305,550.1739,326.5,889.39136,636.6362,52.549286,167.47327,139.39227,final
5/11/2011,2,25851,LK11,23,21.043478,126.25797,380.47824,356.72464,866.39124,730.0507,19.841446,106.566765,118.548454,final
5/21/2011,2,25851,LK11,23,265.78262,129.65652,349.0435,378.82755,1071.913,832.44635,201.09135,92.24025,128.59486,final
6/1/2011,2,25851,LK11,23,114.95652,110.68986,401.78262,366.60434,1144.1305,897.8043,103.68801,109.4666,127.28456,final
6/11/2011,2,25851,LK11,23,59.130436,92.3,439.86957,332.6464,1149.8696,936.8261,65.909996,131.75606,122.62026,final
6/21/2011,2,25851,LK11,23,8.73913,88.78551,182.8261,291.77536,1052.6522,966.4261,14.649524,63.288982,108.87624,final
7/1/2011,2,25851,LK11,23,46.652172,63.330437,114.52174,244.41594,1066.4783,937.52026,75.59175,47.920654,113.68226,final
7/11/2011,2,25851,LK11,23,70.304344,67.96667,125.69565,220.08261,946.04346,909.4536,103.20376,58.065636,104.00128,final
7/21/2011,2,25851,LK11,23,48.739132,58.4942,165.69565,189.7913,697.5652,860.3942,84.636284,87.63001,81.18441,final
8/1/2011,2,25851,LK11,23,43.130436,39.51884,162.1739,165.9797,678.4783,777,108.11251,97.77412,87.40131,final
8/11/2011,2,25851,LK11,23,32.739132,60.11594,124.6087,158.12898,690.1739,710.858,57.956825,79.451675,97.11059,final
8/21/2011,2,25851,LK11,23,93.91304,65.79855,169.78261,165.43333,518.3044,647,139.71054,102.55189,80.261406,final
9/1/2011,2,25851,LK11,23,92.13043,91.14783,218.78261,217.06232,495.47827,627.45795,101.02197,100.7747,79.132256,final
9/11/2011,2,25851,LK11,23,163.13043,100.23188,349.1739,257.17825,599.4783,635.38983,159.77138,135.08897,94.392235,final
9/21/2011,2,25851,LK11,23,29.347826,117.72899,284.6087,309.1087,620.087,664.3333,27.986723,92.20016,93.389496,final
10/1/2011,2,25851,LK11,23,20.652174,125.18841,213.13043,343.14926,594.0869,726.1913,19.703884,62.654285,81.93299,final
10/11/2011,2,25851,LK11,23,110.695656,161.68985,160.69565,404.60724,634.4783,819.9145,69.40774,40.452324,77.52055,final
10/21/2011,2,25851,LK11,23,197.34782,162.6,328.69565,449.47827,783.087,924.0203,120.73258,73.42389,84.829895,final
11/1/2011,2,25851,LK11,23,85.82609,134.34782,393.86957,458.63766,825.78265,1018.84924,65.179405,86.03045,81.14307,final
11/11/2011,2,25851,LK11,23,69.652176,120.08985,352.8261,417.0377,862.6956,1078.8232,59.67884,84.78534,80.05878,final
11/21/2011,2,25851,LK11,23,85.478264,126.68551,240.95654,381.12317,854.26086,1139.7102,68.70783,63.698982,75.063614,final
12/1/2011,2,25851,LK11,23,33,72.156525,188.13043,318.9319,795.13043,1120.7189,49.250534,59.62069,71.077286,final
12/11/2011,2,25851,LK11,23,50.826088,62.05942,169.30435,260.90146,682.8261,1082.5464,83.248695,65.55223,63.245678,final
12/21/2011,2,25851,LK11,23,28.217392,51.147827,112.04348,185.36377,681.6957,1015.9652,59.160603,61.484116,67.25946,final
1/1/2012,2,25851,LK11,23,65.652176,39.263767,144.69565,154.1826,726.6957,920.6058,159.61627,94.04021,79.05046,final
1/11/2012,2,25851,LK11,23,5.826087,32.22029,99.695656,123.08261,621.8262,795.7116,29.086517,81.74072,78.28364,final
1/21/2012,2,25851,LK11,23,7.826087,34.31594,79.30435,105.8,432.30432,672.7406,32.62312,76.08696,64.52385,final
2/1/2012,2,25851,LK11,23,33.130436,36.82464,46.782608,103.36087,379.60864,573.52606,91.167404,47.78718,66.48078,final
2/11/2012,2,25851,LK11,23,58.782608,32.84348,99.739136,103.98406,368.73914,485.01883,168.5432,96.105,76.27036,final
2/21/2012,2,25851,LK11,23,25.52174,27.26087,117.434784,96.928986,308.7826,390.3362,94.60916,120.11774,79.37107,final
3/1/2012,2,25851,LK11,23,26.652174,45.331886,110.95653,105.43623,302.43475,362.9797,62.886925,104.99863,83.54666,final
3/11/2012,2,25851,LK11,23,120.652176,53.27826,172.82608,125.87102,372.26086,352.93768,215.60728,135.87889,105.398476,final
3/21/2012,2,25851,LK11,23,32.869564,59.18551,180.17392,157.79565,376.91306,360.52463,59.000175,113.74622,104.483536,final
4/1/2012,2,25851,LK11,23,36.695652,92.23623,190.21739,204.7,347.9565,413.4971,42.88078,93.09366,84.33906,final
4/11/2012,2,25851,LK11,23,215.73914,96.03333,285.30435,247.45508,557.8696,477.31015,218.48149,114.99248,116.70284,final
4/21/2012,2,25851,LK11,23,177.13043,107.55362,429.56522,295.82318,727.1739,550.5478,161.81659,144.4587,131.79314,final
5/1/2012,2,25851,LK11,23,2.5652175,122.91305,395.43478,326.5,696.60876,636.6362,5.914344,120.79481,109.34681,final
5/11/2012,2,25851,LK11,23,4.7391305,126.25797,184.43478,356.72464,642.56525,730.0507,7.4198394,52.36989,88.09804,final
5/21/2012,2,25851,LK11,23,70.608696,129.65652,77.91304,378.82755,687.6522,832.44635,56.1493,21.601639,82.71004,final
6/1/2012,2,25851,LK11,23,48,110.68986,123.347824,366.60434,709.00006,897.8043,45.81214,34.538837,79.086914,final
6/11/2012,2,25851,LK11,23,50.826088,92.3,169.43478,332.6464,639.17395,936.8261,57.375217,51.661976,68.39627,final
6/21/2012,2,25851,LK11,23,79.95652,88.78551,178.78261,291.77536,686.2609,966.4261,90.585976,61.926502,71.15939,final
7/1/2012,2,25851,LK11,23,98.73913,63.330437,229.52173,244.41594,748.3044,937.52026,151.8198,94.028366,79.92448,final
7/11/2012,2,25851,LK11,23,57.608696,67.96667,236.30435,220.08261,590.1739,909.4536,85.80452,107.207016,65.08519,final
7/21/2012,2,25851,LK11,23,6.130435,58.4942,162.47826,189.7913,419.17392,860.3942,17.529846,85.9783,49.015106,final
8/1/2012,2,25851,LK11,23,31.47826,39.51884,95.21739,165.9797,448.08698,777,81.93893,58.613617,57.93951,final
8/11/2012,2,25851,LK11,23,65.521736,60.11594,103.13043,158.12898,508.86957,710.858,108.3018,66.28523,71.78374,final
8/21/2012,2,25851,LK11,23,150.56522,65.79855,247.56522,165.43333,588.82605,647,219.72937,148.19003,91.077614,final
9/1/2012,2,25851,LK11,23,122.521736,91.14783,338.60867,217.06232,663.3478,627.45795,132.6309,154.73524,105.67466,final
9/11/2012,2,25851,LK11,23,49.739132,100.23188,322.82608,257.17825,662.26086,635.38983,52.017628,125.03938,104.196045,final
9/21/2012,2,25851,LK11,23,67.73913,117.72899,240,309.1087,650.04346,664.3333,59.268093,77.998474,97.86507,final
10/1/2012,2,25851,LK11,23,109.21739,125.18841,226.69565,343.14926,660.5217,726.1913,87.732376,66.55067,91.01883,final
10/11/2012,2,25851,LK11,23,191.78261,161.68985,368.73914,404.60724,794.6956,819.9145,118.05314,91.24329,96.94285,final
10/21/2012,2,25851,LK11,23,327.34784,162.6,628.34784,449.47827,1115.9131,924.0203,198.29823,139.35713,120.655396,final
11/1/2012,2,25851,LK11,23,142.04347,134.34782,661.1739,458.63766,1226.4783,1018.84924,105.52262,143.68416,120.27925,final
11/11/2012,2,25851,LK11,23,49.304348,120.08985,518.6956,417.0377,1210.2609,1078.8232,43.412273,124.0874,112.12722,final
11/21/2012,2,25851,LK11,23,151.95653,126.68551,343.30435,381.12317,1211.6522,1139.7102,119.19043,90.205505,106.28474,final
12/1/2012,2,25851,LK11,23,28.695652,72.156525,229.95653,318.9319,1117.826,1120.7189,43.67181,72.53269,99.74303,final
12/11/2012,2,25851,LK11,23,175.04347,62.05942,355.69565,260.90146,1243.1304,1082.5464,268.4835,135.65012,114.76572,final
12/21/2012,2,25851,LK11,23,137.65218,51.147827,341.3913,185.36377,1313.0436,1015.9652,254.06535,181.96283,129.0978,final
1/1/2013,2,25851,LK11,23,94.13043,39.263767,406.82608,154.1826,1297.9565,920.6058,223.95389,258.713,140.76797,final
1/11/2013,2,25851,LK11,23,14.391304,32.22029,246.17392,123.08261,1120.5652,795.7116,52.098743,196.10306,140.5706,final
1/21/2013,2,25851,LK11,23,12.434783,34.31594,120.95652,105.8,805.6521,672.7406,44.34533,113.67917,119.61096,final
2/1/2013,2,25851,LK11,23,80.08696,36.82464,106.91305,103.36087,743.6956,573.52606,203.4374,103.2781,129.41434,final
2/11/2013,2,25851,LK11,23,102.86957,32.84348,195.39131,103.98406,797.26086,485.01883,285.04135,183.87213,163.72041,final
2/21/2013,2,25851,LK11,23,5.5652175,27.26087,188.52174,96.928986,650.86957,390.3362,32.749325,189.859375,165.90172,final
3/1/2013,2,25851,LK11,23,56.695652,45.331886,165.13043,105.43623,678.8696,362.9797,122.57767,154.05309,185.84439,final
3/11/2013,2,25851,LK11,23,44.826088,53.27826,107.08696,125.87102,548.6522,352.93768,85.49687,85.64689,154.67838,final
3/21/2013,2,25851,LK11,23,118.695656,59.18551,220.2174,157.79565,529.6957,360.52463,192.71587,138.34363,146.28171,final
4/1/2013,2,25851,LK11,23,53.95652,92.23623,217.47827,204.7,489.52173,413.4971,60.63226,106.0936,118.1661,final
4/11/2013,2,25851,LK11,23,73.82609,96.03333,246.47827,247.45508,548.95654,477.31015,78.01988,99.613075,114.854836,final
4/21/2013,2,25851,LK11,23,66.21739,107.55362,194,295.82318,602.73914,550.5478,63.274193,66.15182,109.39458,final
5/1/2013,2,25851,LK11,23,172.52174,122.91305,312.56525,326.5,695.1739,636.6362,138.78314,95.796455,109.123184,final
5/11/2013,2,25851,LK11,23,120.82609,126.25797,359.56522,356.72464,713.13043,730.0507,95.86168,100.78529,97.69808,final
5/21/2013,2,25851,LK11,23,102.434784,129.65652,395.78262,378.82755,810,832.44635,79.78432,104.41737,97.31967,final
6/1/2013,2,25851,LK11,23,146.82608,110.68986,370.08694,366.60434,900.1304,897.8043,131.23543,100.93718,100.257645,final
6/11/2013,2,25851,LK11,23,212.56522,92.3,461.82608,332.6464,1067.8695,936.8261,223.60248,138.25887,113.913765,final
6/21/2013,2,25851,LK11,23,114,88.78551,473.3913,291.77536,1063.1738,966.4261,126.88527,161.19644,109.95935,final
7/1/2013,2,25851,LK11,23,101.08696,63.330437,427.65216,244.41594,1110.3043,937.52026,155.2558,173.46613,118.33214,final
7/11/2013,2,25851,LK11,23,56.130436,67.96667,271.2174,220.08261,1092.6086,909.4536,83.77858,122.71824,120.0289,final
7/21/2013,2,25851,LK11,23,107.86957,58.4942,265.08698,189.7913,1134.261,860.3942,177.76358,138.65453,131.64648,final
8/1/2013,2,25851,LK11,23,71.478264,39.51884,235.47827,165.9797,1033.2174,777,171.78854,140.64726,132.76437,final
8/11/2013,2,25851,LK11,23,22.608696,60.11594,201.95654,158.12898,935,710.858,42.399292,126.86682,131.31096,final
8/21/2013,2,25851,LK11,23,56.95652,65.79855,151.04349,165.43333,889.5218,647,87.510994,91.55691,137.1966,final
9/1/2013,2,25851,LK11,23,152.95653,91.14783,232.52174,217.06232,895.6522,627.45795,164.28508,106.961754,142.40508,final
9/11/2013,2,25851,LK11,23,260.13043,100.23188,470.0435,257.17825,943.21747,635.38983,251.94879,181.19104,148.06879,final
9/21/2013,2,25851,LK11,23,9.086957,117.72899,422.17392,309.1087,838.3044,664.3333,11.478101,135.99556,125.99169,final
10/1/2013,2,25851,LK11,23,49.652172,125.18841,318.86954,343.14926,786.86957,726.1913,41.97929,93.02606,108.29855,final
10/11/2013,2,25851,LK11,23,197.43478,161.68985,256.17392,404.60724,928.17395,819.9145,121.44398,63.76204,113.12372,final
10/21/2013,2,25851,LK11,23,79.391304,162.6,326.47827,449.47827,899.6956,924.0203,50.352806,72.936,97.38168,final
11/1/2013,2,25851,LK11,23,102.608696,134.34782,379.43478,458.63766,930.82605,1018.84924,77.22309,82.917076,91.402725,final
11/11/2013,2,25851,LK11,23,103.521736,120.08985,285.52173,417.0377,1011.73914,1078.8232,86.75503,68.83786,93.810425,final
11/21/2013,2,25851,LK11,23,124.521736,126.68551,330.65216,381.12317,1079.3043,1139.7102,98.35686,86.92878,94.72304,final
12/1/2013,2,25851,LK11,23,38.782608,72.156525,266.82608,318.9319,965.1304,1120.7189,56.74518,83.91458,86.17874,final
12/11/2013,2,25851,LK11,23,18.956522,62.05942,182.26088,260.90146,723.95654,1082.5464,35.72432,70.42491,67.027626,final
12/21/2013,2,25851,LK11,23,11.869565,51.147827,69.608696,185.36377,726.73914,1015.9652,30.04491,39.192696,71.67131,final
1/1/2014,2,25851,LK11,23,18.217392,39.263767,49.04348,154.1826,695.3044,920.6058,52.452362,33.950623,75.65903,final
1/11/2014,2,25851,LK11,23,43.04348,32.22029,73.13043,123.08261,540.91296,795.7116,129.07874,61.00003,68.178474,final
1/21/2014,2,25851,LK11,23,7.2173915,34.31594,68.478264,105.8,468.73907,672.7406,31.074905,66.316124,69.899765,final
2/1/2014,2,25851,LK11,23,6.2608695,36.82464,56.52174,103.36087,372.3913,573.52606,26.924011,56.774868,65.233246,final
2/11/2014,2,25851,LK11,23,12.130435,32.84348,25.608696,103.98406,281,485.01883,45.266544,28.08548,58.365105,final
2/21/2014,2,25851,LK11,23,22,27.26087,40.391304,96.928986,178.47826,390.3362,83.69272,44.532284,46.41069,final
3/1/2014,2,25851,LK11,23,24.73913,45.331886,58.869568,105.43623,164.43478,362.9797,59.08606,57.833885,46.0446,final
3/11/2014,2,25851,LK11,23,33.913044,53.27826,80.652176,125.87102,179.3913,352.93768,66.77111,65.44778,51.51492,final
3/21/2014,2,25851,LK11,23,32.04348,59.18551,90.695656,157.79565,199.56522,360.52463,57.71315,58.782684,55.96482,final
4/1/2014,2,25851,LK11,23,131.43478,92.23623,197.39131,204.7,312.78262,413.4971,140.31271,96.514694,75.93425,final
4/11/2014,2,25851,LK11,23,64.08696,96.03333,227.56523,247.45508,333.8261,477.31015,68.38036,92.12144,70.25067,final
4/21/2014,2,25851,LK11,23,204.13043,107.55362,399.65216,295.82318,530.73914,550.5478,185.80516,134.51495,96.43439,final
5/1/2014,2,25851,LK11,23,166.86957,122.91305,435.08698,326.5,691.34784,636.6362,134.36438,132.75626,108.526886,final
5/11/2014,2,25851,LK11,23,22.086956,126.25797,393.08694,356.72464,701.3044,730.0507,20.636429,110.052475,96.0892,final
5/21/2014,2,25851,LK11,23,68.478264,129.65652,257.43478,378.82755,747.78265,832.44635,54.567177,68.37309,89.89025,final
6/1/2014,2,25851,LK11,23,182.30435,110.68986,272.86957,366.60434,905.3479,897.8043,161.90215,74.77566,100.83557,final
6/11/2014,2,25851,LK11,23,97.521736,92.3,348.30435,332.6464,968.95654,936.8261,105.36664,104.63738,103.41151,final
6/21/2014,2,25851,LK11,23,58.695652,88.78551,338.52173,291.77536,995.60876,966.4261,67.916306,115.751434,103.00411,final
7/1/2014,2,25851,LK11,23,44.739132,63.330437,200.95653,244.41594,908.9131,937.52026,72.79206,82.57553,96.96482,final
7/11/2014,2,25851,LK11,23,20.434782,67.96667,123.86957,220.08261,865.26086,909.4536,34.858086,57.254345,95.167305,final
7/21/2014,2,25851,LK11,23,74.26087,58.4942,139.43478,189.7913,735.3913,860.3942,124.831665,74.148476,85.555374,final
8/1/2014,2,25851,LK11,23,171.52174,39.51884,266.2174,165.9797,740.04346,777,396.5102,158.62549,95.27409,final
8/11/2014,2,25851,LK11,23,148.78261,60.11594,394.56525,158.12898,866.73914,710.858,236.16739,244.93823,121.77544,final
8/21/2014,2,25851,LK11,23,102.82609,65.79855,423.13043,165.43333,901.087,647,152.29985,251.20111,138.9704,final
9/1/2014,2,25851,LK11,23,114.21739,91.14783,365.8261,217.06232,833.00006,627.45795,123.99385,166.99191,132.49893,final
9/11/2014,2,25851,LK11,23,93.521736,100.23188,310.56522,257.17825,829,635.38983,93.623474,120.362854,130.23317,final
9/21/2014,2,25851,LK11,23,258.52173,117.72899,466.26086,309.1087,1028.8262,664.3333,214.71841,150.03114,154.4561,final
10/1/2014,2,25851,LK11,23,368.26086,125.18841,720.3043,343.14926,1352.3479,726.1913,286.70822,208.33142,185.63513,final
10/11/2014,2,25851,LK11,23,148.65218,161.68985,775.43475,404.60724,1480.5653,819.9145,92.17848,190.53246,180.08719,final
10/21/2014,2,25851,LK11,23,199.73914,162.6,716.65216,449.47827,1606.0435,924.0203,122.159386,158.78694,173.41316,final
11/1/2014,2,25851,LK11,23,50.304348,134.34782,398.69565,458.63766,1484.826,1018.84924,39.68799,87.071365,145.51225,final
11/11/2014,2,25851,LK11,23,98.08696,120.08985,348.13043,417.0377,1434.1304,1078.8232,82.41033,83.67273,132.78276,final
11/21/2014,2,25851,LK11,23,141.82608,126.68551,290.2174,381.12317,1473.1304,1139.7102,111.49752,76.456795,129.12704,final
12/1/2014,2,25851,LK11,23,119.652176,72.156525,359.56522,318.9319,1478.5651,1120.7189,161.55753,112.543785,131.78824,final
12/11/2014,2,25851,LK11,23,128.04347,62.05942,389.52173,260.90146,1513.0869,1082.5464,198.3964,148.3714,139.58824,final
12/21/2014,2,25851,LK11,23,203.34782,51.147827,451.04346,185.36377,1457.913,1015.9652,371.07016,239.56421,143.28725,final
